1322419820532 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419820532 , Roger Federer , 6 , 4 , 0 , 0
1322419821532 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419821532 , Roger Federer , 6 , 4 , 0 , 0
1322419822533 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419822533 , Roger Federer , 6 , 4 , 0 , 0
1322419823534 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419823534 , Roger Federer , 6 , 4 , 0 , 0
1322419824535 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419824535 , Roger Federer , 6 , 4 , 0 , 0
1322419825535 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419825536 , Roger Federer , 6 , 4 , 0 , 0
1322419826536 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419826537 , Roger Federer , 6 , 4 , 0 , 0
1322419827537 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419827537 , Roger Federer , 6 , 4 , 0 , 0
1322419828539 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419828540 , Roger Federer , 6 , 4 , 0 , 0
1322419829540 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419829540 , Roger Federer , 6 , 4 , 0 , 0
1322419830541 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419830541 , Roger Federer , 6 , 4 , 0 , 0
1322419831541 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419831542 , Roger Federer , 6 , 4 , 0 , 0
1322419832542 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419832543 , Roger Federer , 6 , 4 , 0 , 0
1322419833543 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419833543 , Roger Federer , 6 , 4 , 0 , 0
1322419834544 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419834544 , Roger Federer , 6 , 4 , 0 , 0
1322419835545 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419835545 , Roger Federer , 6 , 4 , 0 , 0
1322419836545 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419836546 , Roger Federer , 6 , 4 , 0 , 0
1322419837546 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419837547 , Roger Federer , 6 , 4 , 0 , 0
1322419838547 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419838547 , Roger Federer , 6 , 4 , 0 , 0
1322419839548 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419839548 , Roger Federer , 6 , 4 , 0 , 0
1322419840549 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419840549 , Roger Federer , 6 , 4 , 0 , 0
1322419841549 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419841550 , Roger Federer , 6 , 4 , 0 , 0
1322419842550 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419842551 , Roger Federer , 6 , 4 , 0 , 0
1322419843551 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419843551 , Roger Federer , 6 , 4 , 0 , 0
1322419844552 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419844552 , Roger Federer , 6 , 4 , 0 , 0
1322419845553 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419845553 , Roger Federer , 6 , 4 , 0 , 0
1322419846554 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419846554 , Roger Federer , 6 , 4 , 0 , 0
1322419847554 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419847555 , Roger Federer , 6 , 4 , 0 , 0
1322419848555 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419848555 , Roger Federer , 6 , 4 , 0 , 15
1322419849556 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419849556 , Roger Federer , 6 , 4 , 0 , 15
1322419850557 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419850557 , Roger Federer , 6 , 4 , 0 , 15
1322419851558 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419851558 , Roger Federer , 6 , 4 , 0 , 15
1322419852558 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419852559 , Roger Federer , 6 , 4 , 0 , 15
1322419853559 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419853559 , Roger Federer , 6 , 4 , 0 , 15
1322419854560 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419854560 , Roger Federer , 6 , 4 , 0 , 15
1322419855561 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419855561 , Roger Federer , 6 , 4 , 0 , 15
1322419856562 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419856562 , Roger Federer , 6 , 4 , 0 , 15
1322419857562 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419857563 , Roger Federer , 6 , 4 , 0 , 15
1322419858563 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419858563 , Roger Federer , 6 , 4 , 0 , 15
1322419859564 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419859564 , Roger Federer , 6 , 4 , 0 , 15
1322419860565 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419860565 , Roger Federer , 6 , 4 , 0 , 15
1322419861566 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419861566 , Roger Federer , 6 , 4 , 0 , 15
1322419862567 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419862567 , Roger Federer , 6 , 4 , 0 , 15
1322419863568 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419863568 , Roger Federer , 6 , 4 , 0 , 15
1322419864568 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419864568 , Roger Federer , 0 , 15,,
1322419865569 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419865569 , Roger Federer , 0 , 15,,
1322419866570 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419866570 , Roger Federer , 0 , 15,,
1322419867570 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419867571 , Roger Federer , 0 , 15,,
1322419868571 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419868572 , Roger Federer , 0 , 15,,
1322419869572 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419869572 , Roger Federer , 0 , 15,,
1322419870573 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419870573 , Roger Federer , 0 , 15,,
1322419871574 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419871574 , Roger Federer , 6 , 4 , 0 , 15
1322419872574 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419872575 , Roger Federer , 6 , 4 , 0 , 15
1322419873575 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419873575 , Roger Federer , 0 , 15,,
1322419874576 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419874576 , Roger Federer , 0 , 15,,
1322419875576 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419875577 , Roger Federer , 0 , 15,,
1322419876577 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419876577 , Roger Federer , 0 , 15,,
1322419877578 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419877578 , Roger Federer , 0 , 15,,
1322419878578 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419878579 , Roger Federer , 0 , 15,,
1322419879579 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419879579 , Roger Federer , 0 , 15,,
1322419880580 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419880580 , Roger Federer , 0 , 15,,
1322419881580 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419881580 , Roger Federer , 0 , 15,,
1322419882581 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419882581 , Roger Federer , 0 , 15,,
1322419883582 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419883582 , Roger Federer , 0 , 15,,
1322419884582 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419884582 , Roger Federer , 0 , 15,,
1322419885583 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419885583 , Roger Federer , 0 , 15,,
1322419886583 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419886584 , Roger Federer , 0 , 15,,
1322419887584 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419887584 , Roger Federer , 0 , 15,,
1322419888585 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419888585 , Roger Federer , 0 , 15,,
1322419889585 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419889586 , Roger Federer , 0 , 15,,
1322419890586 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419890586 , Roger Federer , 0 , 15,,
1322419891587 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419891587 , Roger Federer , 0 , 15,,
1322419892587 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419892588 , Roger Federer , 0 , 15,,
1322419893588 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419893588 , Roger Federer , 0 , 15,,
1322419894589 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419894589 , Roger Federer , 0 , 15,,
1322419895589 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419895590 , Roger Federer , 0 , 15,,
1322419896590 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419896590 , Roger Federer , 0 , 15,,
1322419897591 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419897591 , Roger Federer , 0 , 15,,
1322419898591 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419898591 , Roger Federer , 0 , 15,,
1322419899592 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419899592 , Roger Federer , 0 , 15,,
1322419900592 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419900593 , Roger Federer , 0 , 15,,
1322419901593 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419901593 , Roger Federer , 0 , 15,,
1322419902594 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419902594 , Roger Federer , 0 , 15,,
1322419903594 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419903594 , Roger Federer , 0 , 15,,
1322419904595 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419904595 , Roger Federer , 0 , 15,,
1322419905596 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419905596 , Roger Federer , 0 , 15,,
1322419906596 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419906596 , Roger Federer , 0 , 15,,
1322419907597 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419907597 , Roger Federer , 0 , 30,,
1322419908598 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419908598 , Roger Federer , 0 , 30,,
1322419909598 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419909598 , Roger Federer , 0 , 30,,
1322419910599 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419910599 , Roger Federer , 0 , 30,,
1322419911599 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419911600 , Roger Federer , 0 , 30,,
1322419912600 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419912600 , Roger Federer , 0 , 30,,
1322419913601 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419913601 , Roger Federer , 0 , 30,,
1322419914601 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419914601 , Roger Federer , 0 , 30,,
1322419915602 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419915602 , Roger Federer , 0 , 30,,
1322419916602 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419916603 , Roger Federer , 0 , 30,,
1322419917603 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419917603 , Roger Federer , 0 , 30,,
1322419918604 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419918604 , Roger Federer , 0 , 30,,
1322419919604 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419919604 , Roger Federer , 0 , 30,,
1322419920605 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419920652 , Roger Federer , 0 , 40,,
1322419921652 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419921653 , Roger Federer , 0 , 40,,
1322419922653 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419922653 , Roger Federer , 0 , 40,,
1322419923654 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419923654 , Roger Federer , 0 , 40,,
1322419924654 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419924655 , Roger Federer , 0 , 40,,
1322419925655 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419925655 , Roger Federer , 0 , 40,,
1322419926655 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419926656 , Roger Federer , 0 , 40,,
1322419927656 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419927656 , Roger Federer , 0 , 40,,
1322419928657 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419928657 , Roger Federer , 0 , 40,,
1322419929657 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419929657 , Roger Federer , 0 , 40,,
1322419930658 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419930658 , Roger Federer , 0 , 40,,
1322419931658 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419931658 , Roger Federer , 0 , 40,,
1322419932659 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419932659 , Roger Federer , 0 , 40,,
1322419933659 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419933659 , Roger Federer , 0 , 40,,
1322419934660 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419934660 , Roger Federer , 0 , 40,,
1322419935660 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419935660 , Roger Federer , 0 , 40,,
1322419936661 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419936661 , Roger Federer , 0 , 40,,
1322419937661 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419937661 , Roger Federer , 0 , 40,,
1322419938662 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419938662 , Roger Federer , 0 , 40,,
1322419939662 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419939662 , Roger Federer , 0 , 40,,
1322419940663 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419940663 , Roger Federer , 0 , 40,,
1322419941663 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419941664 , Roger Federer , 0 , 40,,
1322419942664 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419942664 , Roger Federer , 0 , 40,,
1322419943664 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419943665 , Roger Federer , 0 , 40,,
1322419944665 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419944665 , Roger Federer , 0 , 40,,
1322419945665 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419945665 , Roger Federer , 0 , 40,,
1322419946666 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419946666 , Roger Federer , 0 , 40,,
1322419947666 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419947666 , Roger Federer , 0 , 0,,
1322419948666 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419948666 , Roger Federer , 0 , 0,,
1322419949667 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419949667 , Roger Federer , 0 , 0,,
1322419950667 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419950667 , Roger Federer , 0 , 0,,
1322419951668 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419951668 , Roger Federer , 0 , 0,,
1322419952668 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419952668 , Roger Federer , 0 , 0,,
1322419953668 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419953668 , Roger Federer , 0 , 0,,
1322419954669 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419954669 , Roger Federer , 0 , 0,,
1322419955669 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419955670 , Roger Federer , 0 , 0,,
1322419956670 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419956670 , Roger Federer , 0 , 0,,
1322419957670 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419957671 , Roger Federer , 0 , 0,,
1322419958671 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419958671 , Roger Federer , 0 , 0,,
1322419959672 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419959672 , Roger Federer , 0 , 0,,
1322419960672 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419960672 , Roger Federer , 0 , 0,,
1322419961673 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419961673 , Roger Federer , 0 , 0,,
1322419962673 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419962673 , Roger Federer , 0 , 0,,
1322419963674 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419963674 , Roger Federer , 0 , 0,,
1322419964674 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419964674 , Roger Federer , 0 , 0,,
1322419965675 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419965675 , Roger Federer , 0 , 0,,
1322419966675 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419966675 , Roger Federer , 0 , 0,,
1322419967676 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419967676 , Roger Federer , 0 , 0,,
1322419968676 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419968676 , Roger Federer , 0 , 0,,
1322419969677 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419969677 , Roger Federer , 0 , 0,,
1322419970677 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419970678 , Roger Federer , 0 , 0,,
1322419971678 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419971678 , Roger Federer , 0 , 0,,
1322419972678 , Jo Wilfried Tsonga , 3 , 3 , 0 , 0
1322419972679 , Roger Federer , 0 , 0,,
1322419973679 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419973679 , Roger Federer , 0 , 0,,
1322419974680 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419974680 , Roger Federer , 0 , 0,,
1322419975680 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419975680 , Roger Federer , 0 , 0,,
1322419976681 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419976681 , Roger Federer , 0 , 0,,
1322419977681 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419977681 , Roger Federer , 0 , 0,,
1322419978682 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419978682 , Roger Federer , 0 , 0,,
1322419979682 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419979682 , Roger Federer , 0 , 0,,
1322419980683 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419980683 , Roger Federer , 0 , 0,,
1322419981683 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419981683 , Roger Federer , 0 , 0,,
1322419982684 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419982684 , Roger Federer , 0 , 0,,
1322419983684 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419983685 , Roger Federer , 0 , 0,,
1322419984685 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419984685 , Roger Federer , 0 , 0,,
1322419985686 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419985686 , Roger Federer , 0 , 0,,
1322419986686 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419986686 , Roger Federer , 0 , 0,,
1322419987687 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419987687 , Roger Federer , 0 , 0,,
1322419988687 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419988687 , Roger Federer , 0 , 0,,
1322419989688 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419989688 , Roger Federer , 0 , 0,,
1322419990688 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419990689 , Roger Federer , 0 , 0,,
1322419991689 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419991689 , Roger Federer , 0 , 0,,
1322419992689 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419992690 , Roger Federer , 0 , 0,,
1322419993690 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419993690 , Roger Federer , 0 , 0,,
1322419994691 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419994691 , Roger Federer , 0 , 0,,
1322419995691 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419995691 , Roger Federer , 0 , 0,,
1322419996692 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419996692 , Roger Federer , 0 , 0,,
1322419997692 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419997692 , Roger Federer , 0 , 0,,
1322419998693 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419998693 , Roger Federer , 0 , 0,,
1322419999693 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322419999693 , Roger Federer , 0 , 0,,
1322420000694 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322420000694 , Roger Federer , 0 , 0,,
1322420001694 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322420001695 , Roger Federer , 0 , 0,,
1322420002695 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322420002695 , Roger Federer , 0 , 0,,
1322420003695 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322420003696 , Roger Federer , 0 , 0,,
1322420004696 , Jo Wilfried Tsonga , 3 , 3 , 0 , 15
1322420004696 , Roger Federer , 0 , 0,,
1322420005750 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420005751 , Roger Federer , 0 , 0,,
1322420006751 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420006751 , Roger Federer , 0 , 0,,
1322420007751 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420007752 , Roger Federer , 0 , 0,,
1322420008752 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420008752 , Roger Federer , 0 , 0,,
1322420009752 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420009753 , Roger Federer , 0 , 0,,
1322420010753 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420010753 , Roger Federer , 0 , 0,,
1322420011754 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420011754 , Roger Federer , 0 , 0,,
1322420012754 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420012754 , Roger Federer , 0 , 0,,
1322420013755 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420013755 , Roger Federer , 0 , 0,,
1322420014755 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420014755 , Roger Federer , 0 , 0,,
1322420015756 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420015756 , Roger Federer , 0 , 0,,
1322420016756 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420016756 , Roger Federer , 0 , 0,,
1322420017757 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420017757 , Roger Federer , 0 , 0,,
1322420018757 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420018758 , Roger Federer , 0 , 0,,
1322420019758 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420019758 , Roger Federer , 0 , 0,,
1322420020758 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420020759 , Roger Federer , 0 , 0,,
1322420021759 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420021759 , Roger Federer , 0 , 0,,
1322420022760 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420022760 , Roger Federer , 0 , 0,,
1322420023760 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420023760 , Roger Federer , 0 , 0,,
1322420024761 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420024761 , Roger Federer , 0 , 0,,
1322420025761 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420025761 , Roger Federer , 0 , 0,,
1322420026762 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420026762 , Roger Federer , 0 , 0,,
1322420027762 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420027763 , Roger Federer , 0 , 0,,
1322420028763 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420028763 , Roger Federer , 0 , 0,,
1322420029763 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420029764 , Roger Federer , 0 , 0,,
1322420030764 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420030764 , Roger Federer , 0 , 0,,
1322420031764 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420031765 , Roger Federer , 0 , 0,,
1322420032765 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
1322420032765 , Roger Federer , 0 , 0,,
1322420033766 , Jo Wilfried Tsonga , 3 , 3 , 0 , 30
