Barclays ATP World Tour Finals - Tsonga vs Federer
Barclays ATP World Tour Finals - Tsonga vs Federer
Timestamp,Inplay delay,Market status,Selection ID,Selection name,BP1,BV1,BP2,BV2,BP3,BV3,LP1,LV1,LP2,LV2,LP3,LV3,Total matched,LPM, Set1, Set2, Set3, Points 
1322422736482,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422737482,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422737483,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422738483,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422738483,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422739484,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422739484,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422740485,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422740485,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422741486,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422741486,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422742488,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422742488,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422743489,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422743489,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422744490,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422744490,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422745490,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422745491,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422746491,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422746492,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422747492,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422747492,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422748493,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,0
1322422748493,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422749494,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422749494,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422750495,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422750495,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422751495,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422751496,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422752496,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422752497,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422753497,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422753497,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422754498,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422754498,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422755499,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422755499,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422756500,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422756500,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422757500,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422757501,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422758501,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422758502,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422759502,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422759502,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422760503,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422760503,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422761504,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422761504,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422762504,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422762505,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422763505,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422763506,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422764506,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422764507,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422765507,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422765507,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422766508,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422766508,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422767509,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422767509,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422768510,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422768510,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422769511,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422769511,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422770511,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422770512,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422771512,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422771513,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422772513,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422772513,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422773514,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422773514,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422774515,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422774515,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422775516,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,15
1322422775516,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422776516,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
1322422776516,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422777517,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
1322422777517,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422778518,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
1322422778518,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422779518,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
1322422779519,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422780519,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
1322422780520,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422781520,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
1322422781520,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422782521,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
1322422782521,5,ACTIVE,2251402,Roger Federer,1.6,319.35, 1.59,157.09, 1.58,14190.48,1.61,577.63, 1.62,1366.25, 1.63,799.57,1.6,6,6,2,15
1322422783522,5,ACTIVE,2444577,Jo Wilfried Tsonga,2.6,70.27, 2.52,20.0, 2.5,521.0,2.8,10505.99, 3.0,3.0, 3.05,59.93,2.7,3,7,2,30
